Distance_angs,BrLi_charge0_spin1_aimnet2,BrLi_charge0_spin1_mace-omol,BrLi_charge0_spin1_fairchem-omat,BrLi_charge0_spin1_orb-omol,LiNa_charge2_spin1_orb-omol,LiNa_charge2_spin1_mace-omol,LiNa_charge2_spin1_fairchem-omat,LiNa_charge2_spin1_aimnet2,ILi_charge2_spin1_mace-omol,ILi_charge2_spin1_fairchem-omat,ILi_charge2_spin1_aimnet2,ILi_charge2_spin1_orb-omol,ClH_charge-2_spin1_mace-omol,ClH_charge-2_spin1_aimnet2,ClH_charge-2_spin1_fairchem-omat,ClH_charge-2_spin1_orb-omol,I2_charge0_spin1_fairchem-omol,I2_charge0_spin1_mace-omol,I2_charge0_spin1_aimnet2,I2_charge0_spin1_orb-omol,BrI_charge-2_spin1_orb-omol,BrI_charge-2_spin1_aimnet2,BrI_charge-2_spin1_mace-omol,BrI_charge-2_spin1_fairchem-omat,HI_charge0_spin1_orb-omol,HI_charge0_spin1_fairchem-omat,HI_charge0_spin1_aimnet2,HI_charge0_spin1_mace-omol,FH_charge2_spin1_mace-omol,FH_charge2_spin1_aimnet2,FH_charge2_spin1_orb-omol,FH_charge2_spin1_fairchem-omat,BrK_charge-2_spin1_orb-omol,BrK_charge-2_spin1_fairchem-omat,BrK_charge-2_spin1_aimnet2,BrK_charge-2_spin1_mace-omol,LiNa_charge-2_spin1_orb-omol,LiNa_charge-2_spin1_mace-omol,LiNa_charge-2_spin1_fairchem-omat,LiNa_charge-2_spin1_aimnet2,ClF_charge2_spin1_mace-omol,ClF_charge2_spin1_aimnet2,ClF_charge2_spin1_fairchem-omat,ClF_charge2_spin1_orb-omol,KLi_charge-2_spin1_mace-omol,KLi_charge-2_spin1_orb-omol,KLi_charge-2_spin1_aimnet2,KLi_charge-2_spin1_fairchem-omat,INa_charge0_spin1_mace-omol,INa_charge0_spin1_fairchem-omat,INa_charge0_spin1_aimnet2,INa_charge0_spin1_orb-omol,FI_charge2_spin1_orb-omol,FI_charge2_spin1_fairchem-omat,FI_charge2_spin1_mace-omol,FI_charge2_spin1_aimnet2,ClNa_charge-2_spin1_aimnet2,ClNa_charge-2_spin1_orb-omol,ClNa_charge-2_spin1_fairchem-omat,ClNa_charge-2_spin1_mace-omol,BrCl_charge0_spin1_aimnet2,BrCl_charge0_spin1_fairchem-omat,BrCl_charge0_spin1_orb-omol,BrCl_charge0_spin1_mace-omol,F2_charge0_spin1_aimnet2,F2_charge0_spin1_mace-omol,F2_charge0_spin1_fairchem-omol,F2_charge0_spin1_orb-omol,ClH_charge0_spin1_mace-omol,ClH_charge0_spin1_aimnet2,ClH_charge0_spin1_fairchem-omat,ClH_charge0_spin1_orb-omol,FH_charge-2_spin1_mace-omol,FH_charge-2_spin1_aimnet2,FH_charge-2_spin1_orb-omol,FH_charge-2_spin1_fairchem-omat,Li2_charge2_spin1_aimnet2,Li2_charge2_spin1_orb-omol,Li2_charge2_spin1_fairchem-omol,Li2_charge2_spin1_mace-omol,FNa_charge-2_spin1_mace-omol,FNa_charge-2_spin1_aimnet2,FNa_charge-2_spin1_fairchem-omat,FNa_charge-2_spin1_orb-omol,HK_charge-2_spin1_fairchem-omat,HK_charge-2_spin1_aimnet2,HK_charge-2_spin1_mace-omol,HK_charge-2_spin1_orb-omol,HK_charge2_spin1_fairchem-omat,HK_charge2_spin1_aimnet2,HK_charge2_spin1_mace-omol,HK_charge2_spin1_orb-omol,FI_charge0_spin1_orb-omol,FI_charge0_spin1_fairchem-omat,FI_charge0_spin1_mace-omol,FI_charge0_spin1_aimnet2,F2_charge-2_spin1_aimnet2,F2_charge-2_spin1_mace-omol,F2_charge-2_spin1_fairchem-omol,F2_charge-2_spin1_orb-omol,Li2_charge0_spin1_aimnet2,Li2_charge0_spin1_orb-omol,Li2_charge0_spin1_fairchem-omol,Li2_charge0_spin1_mace-omol,ILi_charge0_spin1_mace-omol,ILi_charge0_spin1_fairchem-omat,ILi_charge0_spin1_aimnet2,ILi_charge0_spin1_orb-omol,FLi_charge2_spin1_fairchem-omat,FLi_charge2_spin1_aimnet2,FLi_charge2_spin1_orb-omol,FLi_charge2_spin1_mace-omol,BrK_charge2_spin1_orb-omol,BrK_charge2_spin1_fairchem-omat,BrK_charge2_spin1_aimnet2,BrK_charge2_spin1_mace-omol,BrNa_charge-2_spin1_aimnet2,BrNa_charge-2_spin1_orb-omol,BrNa_charge-2_spin1_mace-omol,BrNa_charge-2_spin1_fairchem-omat,K2_charge2_spin1_aimnet2,K2_charge2_spin1_mace-omol,K2_charge2_spin1_orb-omol,K2_charge2_spin1_fairchem-omol,K2_charge0_spin1_aimnet2,K2_charge0_spin1_mace-omol,K2_charge0_spin1_orb-omol,K2_charge0_spin1_fairchem-omol,Na2_charge2_spin1_mace-omol,Na2_charge2_spin1_aimnet2,Na2_charge2_spin1_orb-omol,Na2_charge2_spin1_fairchem-omol,INa_charge2_spin1_mace-omol,INa_charge2_spin1_fairchem-omat,INa_charge2_spin1_aimnet2,INa_charge2_spin1_orb-omol,BrI_charge0_spin1_orb-omol,BrI_charge0_spin1_aimnet2,BrI_charge0_spin1_mace-omol,BrI_charge0_spin1_fairchem-omat,ClF_charge0_spin1_mace-omol,ClF_charge0_spin1_aimnet2,ClF_charge0_spin1_fairchem-omat,ClF_charge0_spin1_orb-omol,FK_charge0_spin1_orb-omol,FK_charge0_spin1_mace-omol,FK_charge0_spin1_aimnet2,FK_charge0_spin1_fairchem-omat,HK_charge0_spin1_fairchem-omat,HK_charge0_spin1_aimnet2,HK_charge0_spin1_mace-omol,HK_charge0_spin1_orb-omol,BrH_charge0_spin1_orb-omol,BrH_charge0_spin1_fairchem-omat,BrH_charge0_spin1_aimnet2,BrH_charge0_spin1_mace-omol,KLi_charge0_spin1_mace-omol,KLi_charge0_spin1_orb-omol,KLi_charge0_spin1_aimnet2,KLi_charge0_spin1_fairchem-omat,ClI_charge2_spin1_orb-omol,ClI_charge2_spin1_aimnet2,ClI_charge2_spin1_fairchem-omat,ClI_charge2_spin1_mace-omol,Na2_charge0_spin1_mace-omol,Na2_charge0_spin1_aimnet2,Na2_charge0_spin1_orb-omol,Na2_charge0_spin1_fairchem-omol,ClLi_charge-2_spin1_mace-omol,ClLi_charge-2_spin1_fairchem-omat,ClLi_charge-2_spin1_aimnet2,ClLi_charge-2_spin1_orb-omol,FNa_charge0_spin1_mace-omol,FNa_charge0_spin1_aimnet2,FNa_charge0_spin1_fairchem-omat,FNa_charge0_spin1_orb-omol,KLi_charge2_spin1_mace-omol,KLi_charge2_spin1_orb-omol,KLi_charge2_spin1_aimnet2,KLi_charge2_spin1_fairchem-omat,FK_charge-2_spin1_orb-omol,FK_charge-2_spin1_mace-omol,FK_charge-2_spin1_aimnet2,FK_charge-2_spin1_fairchem-omat,BrNa_charge0_spin1_aimnet2,BrNa_charge0_spin1_orb-omol,BrNa_charge0_spin1_mace-omol,BrNa_charge0_spin1_fairchem-omat,ILi_charge-2_spin1_mace-omol,ILi_charge-2_spin1_fairchem-omat,ILi_charge-2_spin1_aimnet2,ILi_charge-2_spin1_orb-omol,ClH_charge2_spin1_mace-omol,ClH_charge2_spin1_aimnet2,ClH_charge2_spin1_fairchem-omat,ClH_charge2_spin1_orb-omol,IK_charge2_spin1_orb-omol,IK_charge2_spin1_fairchem-omat,IK_charge2_spin1_mace-omol,IK_charge2_spin1_aimnet2,BrI_charge2_spin1_orb-omol,BrI_charge2_spin1_aimnet2,BrI_charge2_spin1_mace-omol,BrI_charge2_spin1_fairchem-omat,BrLi_charge2_spin1_aimnet2,BrLi_charge2_spin1_mace-omol,BrLi_charge2_spin1_fairchem-omat,BrLi_charge2_spin1_orb-omol,FLi_charge0_spin1_fairchem-omat,FLi_charge0_spin1_aimnet2,FLi_charge0_spin1_orb-omol,FLi_charge0_spin1_mace-omol,LiNa_charge0_spin1_orb-omol,LiNa_charge0_spin1_mace-omol,LiNa_charge0_spin1_fairchem-omat,LiNa_charge0_spin1_aimnet2,ClK_charge0_spin1_fairchem-omat,ClK_charge0_spin1_mace-omol,ClK_charge0_spin1_aimnet2,ClK_charge0_spin1_orb-omol,H2_charge2_spin1_mace-omol,H_charge2_spin1_fairchem-omol,H_charge2_spin1_aimnet2,H_charge2_spin1_orb-omol,H_charge0_spin1_mace-omol,H_charge0_spin1_fairchem-omol,H_charge0_spin1_aimnet2,H_charge0_spin1_orb-omol,KNa_charge2_spin1_aimnet2,KNa_charge2_spin1_fairchem-omat,KNa_charge2_spin1_orb-omol,KNa_charge2_spin1_mace-omol,HLi_charge0_spin1_orb-omol,HLi_charge0_spin1_fairchem-omat,HLi_charge0_spin1_aimnet2,HLi_charge0_spin1_mace-omol,BrH_charge2_spin1_orb-omol,BrH_charge2_spin1_fairchem-omat,BrH_charge2_spin1_aimnet2,BrH_charge2_spin1_mace-omol,ClLi_charge2_spin1_mace-omol,ClLi_charge2_spin1_fairchem-omat,ClLi_charge2_spin1_aimnet2,ClLi_charge2_spin1_orb-omol,Br2_charge0_spin1_aimnet2,Br2_charge0_spin1_orb-omol,Br2_charge0_spin1_mace-omol,Br2_charge0_spin1_fairchem-omol,BrF_charge0_spin1_aimnet2,BrF_charge0_spin1_mace-omol,BrF_charge0_spin1_fairchem-omat,BrF_charge0_spin1_orb-omol,ClF_charge-2_spin1_mace-omol,ClF_charge-2_spin1_aimnet2,ClF_charge-2_spin1_fairchem-omat,ClF_charge-2_spin1_orb-omol,HLi_charge2_spin1_orb-omol,HLi_charge2_spin1_fairchem-omat,HLi_charge2_spin1_aimnet2,HLi_charge2_spin1_mace-omol,ClNa_charge2_spin1_aimnet2,ClNa_charge2_spin1_orb-omol,ClNa_charge2_spin1_fairchem-omat,ClNa_charge2_spin1_mace-omol,FK_charge2_spin1_orb-omol,FK_charge2_spin1_mace-omol,FK_charge2_spin1_aimnet2,FK_charge2_spin1_fairchem-omat,ClLi_charge0_spin1_mace-omol,ClLi_charge0_spin1_fairchem-omat,ClLi_charge0_spin1_aimnet2,ClLi_charge0_spin1_orb-omol,IK_charge0_spin1_orb-omol,IK_charge0_spin1_fairchem-omat,IK_charge0_spin1_mace-omol,IK_charge0_spin1_aimnet2,HNa_charge2_spin1_orb-omol,HNa_charge2_spin1_fairchem-omat,HNa_charge2_spin1_aimnet2,HNa_charge2_spin1_mace-omol,INa_charge-2_spin1_mace-omol,INa_charge-2_spin1_fairchem-omat,INa_charge-2_spin1_aimnet2,INa_charge-2_spin1_orb-omol,HNa_charge-2_spin1_orb-omol,HNa_charge-2_spin1_fairchem-omat,HNa_charge-2_spin1_aimnet2,HNa_charge-2_spin1_mace-omol,HI_charge2_spin1_orb-omol,HI_charge2_spin1_fairchem-omat,HI_charge2_spin1_aimnet2,HI_charge2_spin1_mace-omol,FH_charge0_spin1_mace-omol,FH_charge0_spin1_aimnet2,FH_charge0_spin1_orb-omol,FH_charge0_spin1_fairchem-omat,BrF_charge2_spin1_aimnet2,BrF_charge2_spin1_mace-omol,BrF_charge2_spin1_fairchem-omat,BrF_charge2_spin1_orb-omol,FI_charge-2_spin1_orb-omol,FI_charge-2_spin1_fairchem-omat,FI_charge-2_spin1_mace-omol,FI_charge-2_spin1_aimnet2,BrK_charge0_spin1_orb-omol,BrK_charge0_spin1_fairchem-omat,BrK_charge0_spin1_aimnet2,BrK_charge0_spin1_mace-omol,BrNa_charge2_spin1_aimnet2,BrNa_charge2_spin1_orb-omol,BrNa_charge2_spin1_mace-omol,BrNa_charge2_spin1_fairchem-omat,BrH_charge-2_spin1_orb-omol,BrH_charge-2_spin1_fairchem-omat,BrH_charge-2_spin1_aimnet2,BrH_charge-2_spin1_mace-omol,Br2_charge-2_spin1_aimnet2,Br2_charge-2_spin1_orb-omol,Br2_charge-2_spin1_mace-omol,Br2_charge-2_spin1_fairchem-omol,ClI_charge-2_spin1_orb-omol,ClI_charge-2_spin1_aimnet2,ClI_charge-2_spin1_fairchem-omat,ClI_charge-2_spin1_mace-omol,HLi_charge-2_spin1_orb-omol,HLi_charge-2_spin1_fairchem-omat,HLi_charge-2_spin1_aimnet2,HLi_charge-2_spin1_mace-omol,ClI_charge0_spin1_orb-omol,ClI_charge0_spin1_aimnet2,ClI_charge0_spin1_fairchem-omat,ClI_charge0_spin1_mace-omol,HNa_charge0_spin1_orb-omol,HNa_charge0_spin1_fairchem-omat,HNa_charge0_spin1_aimnet2,HNa_charge0_spin1_mace-omol,HI_charge-2_spin1_orb-omol,HI_charge-2_spin1_fairchem-omat,HI_charge-2_spin1_aimnet2,HI_charge-2_spin1_mace-omol,BrLi_charge-2_spin1_aimnet2,BrLi_charge-2_spin1_mace-omol,BrLi_charge-2_spin1_fairchem-omat,BrLi_charge-2_spin1_orb-omol,ClK_charge-2_spin1_fairchem-omat,ClK_charge-2_spin1_mace-omol,ClK_charge-2_spin1_aimnet2,ClK_charge-2_spin1_orb-omol,BrCl_charge2_spin1_aimnet2,BrCl_charge2_spin1_fairchem-omat,BrCl_charge2_spin1_orb-omol,BrCl_charge2_spin1_mace-omol,KNa_charge-2_spin1_aimnet2,KNa_charge-2_spin1_fairchem-omat,KNa_charge-2_spin1_orb-omol,KNa_charge-2_spin1_mace-omol,BrCl_charge-2_spin1_aimnet2,BrCl_charge-2_spin1_fairchem-omat,BrCl_charge-2_spin1_orb-omol,BrCl_charge-2_spin1_mace-omol,KNa_charge0_spin1_aimnet2,KNa_charge0_spin1_fairchem-omat,KNa_charge0_spin1_orb-omol,KNa_charge0_spin1_mace-omol,FNa_charge2_spin1_mace-omol,FNa_charge2_spin1_aimnet2,FNa_charge2_spin1_fairchem-omat,FNa_charge2_spin1_orb-omol,IK_charge-2_spin1_orb-omol,IK_charge-2_spin1_fairchem-omat,IK_charge-2_spin1_mace-omol,IK_charge-2_spin1_aimnet2,I2_charge-2_spin1_fairchem-omol,I2_charge-2_spin1_mace-omol,I2_charge-2_spin1_aimnet2,I2_charge-2_spin1_orb-omol,ClNa_charge0_spin1_aimnet2,ClNa_charge0_spin1_orb-omol,ClNa_charge0_spin1_fairchem-omat,ClNa_charge0_spin1_mace-omol,ClK_charge2_spin1_fairchem-omat,ClK_charge2_spin1_mace-omol,ClK_charge2_spin1_aimnet2,ClK_charge2_spin1_orb-omol,FLi_charge-2_spin1_fairchem-omat,FLi_charge-2_spin1_aimnet2,FLi_charge-2_spin1_orb-omol,FLi_charge-2_spin1_mace-omol,Cl2_charge0_spin1_mace-omol,Cl2_charge0_spin1_fairchem-omol,Cl2_charge0_spin1_orb-omol,Cl2_charge0_spin1_aimnet2,Cl2_charge-2_spin1_mace-omol,Cl2_charge-2_spin1_fairchem-omol,Cl2_charge-2_spin1_orb-omol,Cl2_charge-2_spin1_aimnet2,BrF_charge-2_spin1_aimnet2,BrF_charge-2_spin1_mace-omol,BrF_charge-2_spin1_fairchem-omat,BrF_charge-2_spin1_orb-omol,BrLi_charge0_spin1_fairchem-omol,LiNa_charge2_spin1_fairchem-omol,ILi_charge2_spin1_fairchem-omol,ClH_charge-2_spin1_fairchem-omol,BrI_charge-2_spin1_fairchem-omol,HI_charge0_spin1_fairchem-omol,FH_charge2_spin1_fairchem-omol,BrK_charge-2_spin1_fairchem-omol,LiNa_charge-2_spin1_fairchem-omol,ClF_charge2_spin1_fairchem-omol,KLi_charge-2_spin1_fairchem-omol,INa_charge0_spin1_fairchem-omol,FI_charge2_spin1_fairchem-omol,ClNa_charge-2_spin1_fairchem-omol,BrCl_charge0_spin1_fairchem-omol,ClH_charge0_spin1_fairchem-omol,FH_charge-2_spin1_fairchem-omol,FNa_charge-2_spin1_fairchem-omol,HK_charge-2_spin1_fairchem-omol,HK_charge2_spin1_fairchem-omol,FI_charge0_spin1_fairchem-omol,ILi_charge0_spin1_fairchem-omol,FLi_charge2_spin1_fairchem-omol,BrK_charge2_spin1_fairchem-omol,BrNa_charge-2_spin1_fairchem-omol,INa_charge2_spin1_fairchem-omol,BrI_charge0_spin1_fairchem-omol,ClF_charge0_spin1_fairchem-omol,FK_charge0_spin1_fairchem-omol,HK_charge0_spin1_fairchem-omol,BrH_charge0_spin1_fairchem-omol,KLi_charge0_spin1_fairchem-omol,ClI_charge2_spin1_fairchem-omol,ClLi_charge-2_spin1_fairchem-omol,FNa_charge0_spin1_fairchem-omol,KLi_charge2_spin1_fairchem-omol,FK_charge-2_spin1_fairchem-omol,BrNa_charge0_spin1_fairchem-omol,ILi_charge-2_spin1_fairchem-omol,ClH_charge2_spin1_fairchem-omol,IK_charge2_spin1_fairchem-omol,BrI_charge2_spin1_fairchem-omol,BrLi_charge2_spin1_fairchem-omol,FLi_charge0_spin1_fairchem-omol,LiNa_charge0_spin1_fairchem-omol,ClK_charge0_spin1_fairchem-omol,KNa_charge2_spin1_fairchem-omol,HLi_charge0_spin1_fairchem-omol,BrH_charge2_spin1_fairchem-omol,ClLi_charge2_spin1_fairchem-omol,BrF_charge0_spin1_fairchem-omol,ClF_charge-2_spin1_fairchem-omol,HLi_charge2_spin1_fairchem-omol,ClNa_charge2_spin1_fairchem-omol,FK_charge2_spin1_fairchem-omol,ClLi_charge0_spin1_fairchem-omol,IK_charge0_spin1_fairchem-omol,HNa_charge2_spin1_fairchem-omol,INa_charge-2_spin1_fairchem-omol,HNa_charge-2_spin1_fairchem-omol,HI_charge2_spin1_fairchem-omol,FH_charge0_spin1_fairchem-omol,BrF_charge2_spin1_fairchem-omol,FI_charge-2_spin1_fairchem-omol,BrK_charge0_spin1_fairchem-omol,BrNa_charge2_spin1_fairchem-omol,BrH_charge-2_spin1_fairchem-omol,ClI_charge-2_spin1_fairchem-omol,HLi_charge-2_spin1_fairchem-omol,ClI_charge0_spin1_fairchem-omol,HNa_charge0_spin1_fairchem-omol,HI_charge-2_spin1_fairchem-omol,BrLi_charge-2_spin1_fairchem-omol,ClK_charge-2_spin1_fairchem-omol,BrCl_charge2_spin1_fairchem-omol,KNa_charge-2_spin1_fairchem-omol,BrCl_charge-2_spin1_fairchem-omol,KNa_charge0_spin1_fairchem-omol,FNa_charge2_spin1_fairchem-omol,IK_charge-2_spin1_fairchem-omol,ClNa_charge0_spin1_fairchem-omol,ClK_charge2_spin1_fairchem-omol,FLi_charge-2_spin1_fairchem-omol,BrF_charge-2_spin1_fairchem-omol
0.5,,-70233.66945,122.02033894590001,-70201.37138,-4578.141279,-4573.590824,87.77974252,,-8274.122492,121.4756737,,-8250.103475,-12528.19673,-12533.7099,45.63974881,-12507.72905,-16120.38335,-16158.62828,-16202.03616,-16055.1819,-78017.88195,-78144.3038,-78123.98503,117.7327576,-8077.846485,86.8316205,-8113.772224,-8102.71581,-2720.377587,-2726.549321,-2712.760822,14.86347701,-86278.49303,53.73767157,,1333400.3152596124,-4580.861939,-4622.469952,0.5568449938000001,,-15228.30191,-15235.34487,156.0151319,-15187.35126,-16496.52606,-16485.33246,,23.78204792,18957.233814370502,175.03685414990002,,-12434.20512,-10743.88034,145.0725508,-10777.86762,-10814.92324,,-16878.59838,62.041469884399994,-2274.155893,-82563.89368,137.1668853,-82482.19345,-82561.46921,-5428.224369,-5424.772333,-5364.121957,-5393.566711,-12527.95102,-12533.7099,53.67019391,-12509.42221,-2719.834779,-2726.549321,-2713.911389,12.95110824,,-375.7124819,-366.3764032,-386.8777803,-6994.182734,,51.10669932,-7084.667338,33.16613578,,-1995062.387,-16307.26705,76.81862067,,797318.6409,-16306.34077,-10744.90247,146.3172713,-10796.99968,-10814.92324,-5434.827827,-5425.8043,-5369.466928,-5392.903285,,-380.0423214,-369.2622561,-396.6269046,-8279.891507,120.93503950780001,,-8253.489633,15.57572361,,-2888.307347,-2892.655817,-86277.2536,157.9847571,,300173.2359450053,,-74385.0331,-66535.3996,59.695147820100004,,-17790.23062,-32574.28375,-32587.43084,,12564.259727198101,-32577.36844,-32570.39753,-8767.626203,,-8774.19991,-8775.39136,-2171.802994,176.2097362,,-12431.66508,-78018.04977,-78144.3038,-78119.7133,140.2396851,-15229.66149,-15235.34487,156.9714613,-15188.74075,-18986.36041,-17068.34334,,159.48864338709998,77.75724219,,935164.9093,-16309.30649,-70024.36083,71.41285347,-70056.41748,-70047.69521,-16504.0904,-16487.3207,,158.0563933,-20527.38672,-20621.35133,127.42728902459999,-20315.61997,-8784.565561,,-8778.030447,-8781.310099,-12590.11788,57.14822382,,-12687.17609,-5062.492637,,172.1772636,-7086.033154,-16441.20705,-16483.40673,,152.4102446,-18985.57495,-18839.3445,,49.35359547,,-74385.55727,-87966.45833,168.6196359,-8275.757525,59.19731902,,-8251.899556,-12525.91358,-12533.7099,50.77737546,-12507.10107,-24322.27098,160.8286874,-855646.5957,,-78016.94034,-78144.3038,-78151.64533,125.96929932719999,,-70216.00431,122.5633306,-70198.22018,5.809817274,,-2891.744136,-2903.134144,-4582.491479,-4594.785669,122.0517915,,159.35238428690002,-863527.3396,,-28777.51502,-29.56486739,-29.47892338,3.4387076805000003,-29.41131944,-29.65210482,-29.70505291,-27.22703662,-29.55222073,,173.2447253,-20676.15135,-17457.0658,-202.4889998,10.2245495,,-208.9929795,-70021.76942,68.24089455020001,-70056.41748,-70060.51076,-11817.97163,61.50709909,,-12685.82598,-140086.5546,-139977.1647,-140071.9983,-140011.6233,-72757.75021,-72747.73561,141.5070019,-72696.19341,-15230.19678,-15235.34487,57.21309184,-15187.7228,-198.4767044,9.381470889600001,,-167.6772717,,-16877.61747,177.3481181,-99308.78198,-18985.088,7839.075374,,158.21892903170001,-12212.38678,57.88331598,,-12688.94036,-24325.06685,158.3104074,-1485724.096,,-4402.525507,45.72513638,,-189014.6028,-12006.8599,59.52310217,,-12433.62803,-4403.43063,16.37803708,,-444160.1121,-8075.135756,84.00866823,-8113.772224,-8226.207504,-2720.109042,-2726.549321,-2714.95814,16.28357055,-72757.75021,-72746.4349,144.9531841,-72694.71893,-10744.14396,73.11935715,-10797.55857,-10814.92324,-86279.36598,155.095658,,457393.82546208095,,-74383.86041,-136355.2876,170.7411874,-70022.32859,58.687923663999996,-70056.41748,-70048.01768,-140096.554,-139976.8744,-140073.5938,-140017.5495,-20527.90914,-20621.35133,104.0149965,-20684.51083,-200.3373604,6.892562122,,-335.8826054,-20528.24002,-20621.35133,139.8208132,-20343.86252,-4405.418149,49.24394284,,-171659.7573,-8075.916645,83.95294313,-8113.772224,-8106.842865,,-70225.69564,58.87833684020001,-70199.49824,58.46147318,306950.71521178196,,-28776.71864,-82563.89368,129.0714569,-82481.15599,-82548.25953,,49.946007792299994,-20678.01096,-26279.78053,-82563.89368,77.03400417,-82481.68236,-82554.51985,,145.7968951,-20679.30393,-14526.32504,22558.43068,,161.2404655,-7083.662864,-24324.03459,56.093389279899995,-4561093.078,,-16109.25017,-16176.95345,-16210.86653,-16055.0111,,-16879.12123,174.82263596110002,-67370.05557,163.3799264,-498720.6809,,-28775.88929,32.93460651,,-2889.157877,-2901.343732,-25035.54106,-24973.33931,-24979.71867,-25041.3826,-25036.11387,-24977.76608,-24978.97617,-25051.06724,-72757.75021,-72748.59713,59.2686138,-72695.12714,-70188.40565,-4563.834678,-8237.682483,-12490.71093,-78059.8473,-8053.537863,-2713.175851,-86297.87237,-4573.318442,-15177.67882,-16457.53981,-12449.09977,-10742.44221,-16869.25698,-82492.18463,-12492.48032,-2714.092189,-7063.809831,-16292.69294,-16289.59084,-10740.71717,-8243.575638,-2869.457224,-86305.73331,-74389.31977,-12448.14371,-78062.34832,-15171.62754,-18979.41424,-16295.50905,-70005.66996,-16457.59368,-20542.42937,-12664.39584,-7069.286577,-16464.71863,-18971.68831,-74393.48411,-8236.715648,-12488.67062,-24359.43693,-78063.64232,-70182.68773,-2876.058813,-4574.744445,-28784.21037,-20677.00803,-201.4550708,-70003.90532,-12662.49906,-72690.32316,-15176.222,-199.8679889,-16870.58664,-18985.62603,-12669.08467,-24357.96543,-4396.80084,-12443.26979,-4400.579168,-8047.870696,-2714.567926,-72697.38242,-10743.14904,-86303.23171,-74392.55067,-70005.35533,-20540.07555,-201.22131,-20542.34415,-4402.532585,-8050.511664,-70184.1735,-28777.74562,-82501.62746,-20656.92394,-82497.70307,-20661.97438,-7068.775362,-24351.14258,-16874.23427,-28783.731,-2876.533129,-72697.5894
